label,uri
Fatty acid methyl esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003417
Fatty acids and conjugates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000262
Fatty acyl glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001766
Fatty acyl glycosides of mono- and disaccharides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003861
Fatty acyl thioesters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003327
Fatty alcohol esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001722
Fatty alcohols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001334
Fatty aldehydes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000298
Fatty amides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000331
Fentanyls,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000372
Flav-3-enes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003637
Flavaglines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003109
Flavan-3-ols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003012
Flavan-4-ols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003013
Flavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001632
Flavanonols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001362
Flavans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000337
Flavin nucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001329
Flavins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001249
Flavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001615
Flavonoid 3-O-p-coumaroyl glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003678
Flavonoid 3-phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004182
Flavonoid 3p-O-p-coumaroyl glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003681
Flavonoid 5-O-p-coumaroyl glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003679
Flavonoid 7-O-p-coumaroyl glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003680
Flavonoid 8-C-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003535
Flavonoid C-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001737
Flavonoid O-glucuronides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002934
Flavonoid O-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001583
Flavonoid glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001111
Flavonoid-3-O-glucuronides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003532
Flavonoid-3-O-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003531
Flavonoid-7-O-glucuronides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003534
Flavonoid-7-O-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003533
Flavonoid-8-O-glucuronides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003541
Flavonoid-8-O-glycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003540
Flavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000334
Flavonolignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001844
Flavonols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001136
Fluorenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000020
Fluoroalkenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003906
Fluorobenzenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001100
Fluorodinitromethyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004607
Fluorohydrins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002609
Fluoromethoxy benzamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004815
Fluorophenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002765
Fluoroquinolones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001144
Fluorotelomer alcohols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003967
Folic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003039
Folic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000255
Formamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004530
Formamidine disulfides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004730
Formamidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004729
Formazans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002038
Fulminates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000466
Fumonisins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001792
Furan lignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001970
Furan-3-carboxylic acid amides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004761
Furan-3-carboxylic acid and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004759
Furan-3-carboxylic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004762
Furan-3-carboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004760
Furancarboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004205
Furanilides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004755
Furanochalcones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003542
Furanochromones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001735
Furanocoumarins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000358
Furanoflavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001759
Furanoflavonoids and dihydrofuranoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002614
Furanoid amino acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001696
Furanoid fatty acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001528
Furanoid lignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003686
Furanoisoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002617
Furanonaphthodioxoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004792
Furanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001982
Furanoquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002374
Furans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000076
Furazans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002056
"Furo[2,3-b]chromones",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003529
"Furo[2,3-c]pyridines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004408
"Furo[2,3-d]pyrimidines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004416
"Furo[3,2-c]pyridines",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004409
"Furo[3,2-d]pyrimidine glycosides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003707
"Furo[3,4-d]pyrimidine glycosides",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003747
Furofuran lignans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001971
Furofurans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001816
Furoic acid and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004758
Furoic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004805
Furoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001448
Furoindazoles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002110
Furopyrans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001818
Furopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004407
Furopyrroles,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001918
Furospirostanes and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001702
Furostanes and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001701
Furoxans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002057
Fusicoccane diterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003547
Gal- (Gala series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001089
GalNAcb1-3Gala1-3Galb1-4Glc- (Isoglobo series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001433
GalNAcb1-3Gala1-4Galb1-4Glc- (Globo series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001429
GalNAcb1-4Galb1-4Glc- (Ganglio series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003257
GalNAcb1-4GlcNAcb1-3Manb1-4Glc- (Arthro series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001430
Galanthamine-type amaryllidaceae alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004128
Galanthindole-type amaryllidaceae alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004127
Galb1-3GlcNAcb1-3Galb1-4Glc- (Lacto series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001431
Galb1-4GlcNAcb1-3Galb1-4Glc- (Neolacto series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001432
Gallic acid and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001251
Gallic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003538
Galloyl esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003539
Gamma amino acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001880
Gamma butyrolactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001245
Gamma carbolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001916
Gamma lactams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000165
Gamma sultams,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001883
Gamma sultims,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002097
Gamma sultones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001888
Gamma-amino ketones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001118
Gamma-glutamyl amino acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003024
Gamma-glutamyl peptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003025
Gamma-keto acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001115
Gangliosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001439
Gelsemium alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003758
Geminal diols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003104
Germacrane sesquiterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002456
Germacranolides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001771
Gibberellins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001767
Gingerdiols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001706
Gingerdiones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001707
Gingerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001705
Ginkgolides and bilobalides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001768
GlcNAcb1-2Mana1-3Manb1-4Glc- (Mollu series),https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001436
Gliotoxins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001791
"Gluco/mineralocorticoids, progestogins and derivatives",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001468
Gluconolactones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002262
Glucosinolates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000373
Glucosylceramides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004299
Glucuronic acid derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002094
Glucuronides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000374
Glucuronosphingolipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001388
Glutamic acid and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004323
Glutamine and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004315
Glyceraldehyde-3-phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002255
Glycero-3-dithiophosphocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001980
Glycero-3-phospho-N-acyl-ethanolamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003187
Glycero-3-phosphosulfocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003853
Glycero-3-pyrophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003807
Glycero-3-thiophosphocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001981
Glycerol ethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002391
Glycerol vinyl ethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003264
Glycerol-3-phosphonocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003617
Glycerol-3-phosphonoethanolamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003618
Glycerolipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000175
Glycerone and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003444
Glycerone phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003446
Glycerophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002214
Glycerophosphocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002213
Glycerophosphoethanolamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002215
Glycerophosphoglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002216
Glycerophosphoglycerophosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002217
Glycerophosphoglycerophosphoglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003389
Glycerophosphoinositol phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002220
Glycerophosphoinositols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002219
Glycerophospholipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000256
Glycerophosphonocholines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003620
Glycerophosphonoethanolamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003621
Glycerophosphonolipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003616
Glycerophosphoserines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002218
Glycidol esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001421
Glycinamide ribonucleotides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001014
Glycinated bile acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001124
Glycine and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004318
Glyco-alpha-amino acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003335
Glycodepsipeptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001964
Glycopeptides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001699
Glycopeptidomimetics,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001815
Glycosphingolipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003258
Glycosyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002105
Glycosyl-N-acylsphingosines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004305
Glycosyl-alpha-amino acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003336
Glycosyl-amino acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001812
Glycosylalkylacylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003821
Glycosylamines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002203
Glycosyldiacylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003067
Glycosyldialkylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003820
Glycosyldiradylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003822
Glycosylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000637
Glycosylglycerophospholipids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001459
Glycosylmonoacylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001773
Glycosylmonoalkylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003818
Glycosylmonoradylglycerols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003819
Glycosylpeptides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003334
Gorgostanes and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002039
Gracilline-type amaryllidaceae alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004130
Grayanoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002871
Guaianes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002874
Guaianolides and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001770
Guanidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000375
Guanidinobenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002947
Guanidinobenzoic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001779
Guanidinoglycosides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003572
Halo-S-triazines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004639
Haloacetanilides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004716
Haloacetylenes and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004565
Haloalkenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003903
Halobenzenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000035
Halobenzoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003097
Halobenzoic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003096
Halogen hydrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000548
Halogen nitrides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000549
Halogen organides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000454
Halogen oxides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000550
Halogen sulfides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000551
Halogenated fatty acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000483
Halogenated steroids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002645
Halohydrins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002528
Halomethanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004157
Halonitrobenzenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004541
Halophenols,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002320
Halopyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003970
Halopyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001893
Haloquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004403
Halotoluenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004528
Harmala alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001140
Hasubanan alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002792
Hemiacetals,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001092
Hemiaminals,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001088
Hemiketals,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002539
Hepoxilins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001020
Heptoses,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001499
Heteroaromatic compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004144
Heterocyclic diaryl ethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001215
Heterocyclic fatty acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001989
Hetidine-type diterpenoid alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003779
Hetisine-type diterpenoid alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003780
Hexacarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002967
Hexahydrobenzophenanthridine alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002666
Hexamethonium compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001282
Hexose phosphates,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002260
Hexoses,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001498
Himachalane and lippifoliane sesquiterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003545
Hippuric acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001318
Hippuric acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000179
Histidine and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004311
Histrionicotoxins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002064
Holostanes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002904
Homoaporphines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002661
Homocyclic diaryl ethers,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001216
Homoerythrinane alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002781
Homogeneous actinide compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000430
Homogeneous alkali metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000425
Homogeneous alkaline earth metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000428
Homogeneous halogens,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000432
Homogeneous lanthanide compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000429
Homogeneous metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000422
Homogeneous metalloid compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000431
Homogeneous noble gases,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000433
Homogeneous non-metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000423
Homogeneous other non-metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000434
Homogeneous post-transition metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000427
Homogeneous transition metal compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000426
Homoisoflavanones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002898
Homoisoflavans,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002508
Homoisoflavones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001633
Homoisoflavonoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002507
Homolycorine-type amaryllidaceae alkaloids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004122
Homoproaporphines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002662
Hopane triterpenoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001824
Hopanoids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001823
Hybrid glycopeptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002009
Hybrid peptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002010
Hydantoins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002273
Hydrazidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002464
Hydrazinecarboxamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003134
Hydrazinecarboxylic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004715
Hydrazinecarboxylic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003133
Hydrazinecarboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003132
Hydrazines and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000112
Hydrazineselenoamides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003149
Hydrazinesulfinic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003111
Hydrazinopeptides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001958
Hydrazinosulfonyl compounds,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003138
Hydrazones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000116
Hydrobromides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003920
Hydrocarbon derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004150
Hydrocarbons,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002837
Hydrochlorides,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003921
Hydrofluorocarbons,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0004522
Hydrolyzable tannins,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001710
Hydroperoxy fatty acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000340
Hydroperoxyeicosapentaenoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001011
Hydroperoxyeicosatetraenoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000387
Hydroperoxyeicosatrienoic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000383
Hydrophenanthrenes,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000223
Hydropyridines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002224
Hydropyrimidine carboxylic acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002222
Hydropyrimidines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002202
Hydroquinolines,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001715
Hydroquinolones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0001716
Hydroquinones,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000136
Hydroxamic acid esters,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0003880
Hydroxamic acids,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000376
Hydroxy acids and derivatives,https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0000472
"Hydroxy bile acids, alcohols and derivatives",https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0002194
